id,title,tags,imdbId
2223.0,hugo,hugo is an orphan boy live in the wall of a train station in 1930 pari he learn to fix clock and other gadget from hi father and uncl which he put to use keep the train station clock run the onli thing that he ha left that connect him to hi dead father is an automaton mechan man that doesnt work without a special key which hugo need to find to unlock the secret he believ it contain on hi adventur he meet with a shopkeep georg meli who work in the train station and hi adventureseek goddaught hugo find that they have a surpris connect to hi father and the automaton and he discov it unlock some memori the old man ha buri insid regard hi past adventur drama famili librari clock filmdirector key toy boy love orphan robot automaton hide filmmak legbrac doberman 3d benkingsley sachabaroncohen asabutterfield chloëgracemoretz raywinston martinscorses one of the most legendari director of our time take you on an extraordinari adventur,
2223.0,wild wild west,legless southern inventor dr arliss loveless plan to rekindl the civil war by assassin presid us grant onli two men can stop him gunfight jame west and masterofdisguis and inventor artemu gordon the two must team up to thwart loveless plan action adventur comedi sciencefict western steampunk basedontvseri steamlocomot drag willsmith kevinklin kennethbranagh salmahayek memmetwalsh barrysonnenfeld it a whole new west,
2223.0,the mummy: tomb of the dragon emperor,archaeologist rick oconnel travel to china pit him against an emperor from the 2000yearold han dynasti who return from the dead to pursu a quest for world domin thi time oconnel enlist the help of hi wife and son to quash the socal dragon emperor and hi abus of supernatur power adventur action fantasi brendanfras jetli johnhannah mariabello lukeford robcohen a new evil awaken,
2223.0,suicide squad,from dc comic come the suicid squad an antihero team of incarcer supervillain who act as deniabl asset for the unit state govern undertak highrisk black op mission in exchang for commut prison sentenc action adventur crime fantasi sciencefict dccomic sharedunivers antihero secretmiss villain superhero supervillain dcextendedunivers willsmith margotrobbi joelkinnaman violadavi jaredleto daviday worst hero ever,
2223.0,evan almighty,god contact congressman evan baxter and tell him to build an ark in prepar for a great flood fantasi comedi famili fathersonrelationship dailylif marriedcoupl support father marriag faith baustel rescu anim natur duringcreditssting noahsark stevecarel laurengraham johngoodman jimmybennett johnmichaelhiggin tomshadyac a comedi of biblic proport,
2223.0,edge of tomorrow,major bill cage is an offic who ha never seen a day of combat when he is unceremoni demot and drop into combat cage is kill within minut manag to take an alpha alien down with him he awaken back at the begin of the same day and is forc to fight and die again and again as physic contact with the alien ha thrown him into a time loop action sciencefict dejavu timewarp restart dystopia war alien militaryoffic soldier alieninvas exoskeleton tomcruis emilyblunt brendangleeson billpaxton jonasarmstrong dougliman live die repeat,
2223.0,waterworld,in a futurist world where the polar ice cap have melt and made earth a liquid planet a beauti barmaid rescu a mutant seafar from a float island prison they escap along with her young charg enola and sail off aboard hi ship but the trio soon becom the target of a menac pirat who covet the map to dryland which is tattoo on enola back adventur action ocean tattoo mutant water dystopia doomsday kevincostn chaimgirafi rickavil rdcall zittokazann kevinreynold beyond the horizon lie the secret to a new begin,
2223.0,g.i. joe: the rise of cobra,from the egyptian desert to deep below the polar ice cap the elit gi joe team use the latest in nextgener spi and militari equip to fight the corrupt arm dealer destro and the grow threat of the mysteri cobra organ to prevent them from plung the world into chao adventur action thriller sciencefict terrorist secret hostag technolog warhead govern presid reveng murder attack explos scientist laser evil cobra dennisquaid channingtatum marlonwayan siennamil josephgordonlevitt stephensomm when all els fail they dont,
2223.0,inside out,grow up can be a bumpi road and it no except for riley who is uproot from her midwest life when her father start a new job in san francisco like all of us riley is guid by her emot joy fear anger disgust and sad the emot live in headquart the control center insid riley mind where they help advis her through everyday life as riley and her emot struggl to adjust to a new life in san francisco turmoil ensu in headquart although joy riley main and most import emot tri to keep thing posit the emot conflict on how best to navig a new citi hous and school drama comedi anim famili dream cartoon imaginaryfriend anim famili move kid unicorn duringcreditssting 3d emot amypoehl phyllissmith richardkind billhad lewisblack petedoct meet the littl voic insid your head,
2223.0,iron man 2,with the world now awar of hi dual life as the armor superhero iron man billionair inventor toni stark face pressur from the govern the press and the public to share hi technolog with the militari unwil to let go of hi invent stark with pepper pott and jame rhodey rhode at hi side must forg new allianc and confront power enemi adventur action sciencefict malibu marvelcom superhero basedoncomicbook reveng aftercreditssting marvelcinematicunivers robertdowneyjr gwynethpaltrow doncheadl scarlettjohansson mickeyrourk jonfavreau it not the armor that make the hero but the man insid,
2223.0,snow white and the huntsman,after the evil queen marri the king she perform a violent coup in which the king is murder and hi daughter snow white is taken captiv almost a decad later a grown snow white is still in the clutch of the queen in order to obtain immort the evil queen need the heart of snow white after snow escap the castl the queen send the huntsman to find her in the dark forest adventur fantasi drama queen magic fairytal immort forest decept woman eternalyouth snowwhit evilqueen evilstepmoth imprison sorceress kristenstewart charlizetheron chrishemsworth samclaflin ianmcshan rupertsand the fairytal is over,
2223.0,maleficent,the untold stori of disney most icon villain from the 1959 classic sleep beauti a beauti pureheart young woman malefic ha an idyl life grow up in a peaceabl forest kingdom until one day when an invad armi threaten the harmoni of the land malefic rise to be the land fiercest protector but she ultim suffer a ruthless betray an act that begin to turn her heart into stone bent on reveng malefic face an epic battl with the invad king successor and as a result place a curs upon hi newborn infant aurora as the child grow malefic realiz that aurora hold the key to peac in the kingdom and to malefic true happi as well fantasi adventur action famili romanc fairytal villain sleepingbeauti darkfantasi basedonfairytal adapt retel literaryadapt 3d angelinajoli ellefan sharltocopley samriley junotempl robertstromberg dont believ the fairi tale,
2223.0,dawn of the planet of the apes,a group of scientist in san francisco struggl to stay aliv in the aftermath of a plagu that is wipe out human while caesar tri to maintain domin over hi commun of intellig ape sciencefict action drama thriller leader coloni postapocalypt dystopia forest sequel wood ape scientist monkey medicalresearch animalattack plagu 3d andyserki jasonclark garyoldman kerirussel tobykebbel mattreev one last chanc for peac,
2223.0,the lovers,the lover is an epic romanc time travel adventur film helm by roland joffé from a stori by ajey jhankar the film is a sweep tale of an imposs love set against the backdrop of the first anglomaratha war across two time period and contin and centr around four charact a british offic in 18th centuri coloni india the indian woman he fall deepli in love with an american presentday marin biologist and hi wife action adventur sciencefict romanc joshhartnett simonekessel tamsinegerton aliceenglert bipashabasu rolandjoffé love is longer than life,
